Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.190.118-172.18.0.10-443-36736-6,142.250.190.118,443,172.18.0.10,36736,6,08/09/2023 10:26:41 AM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,83333.33333333333,83333.33333333333,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,261,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.18.0.6-47480-26512-6,172.18.0.10,47480,172.18.0.6,26512,6,08/09/2023 10:26:48 AM,6227,6,5,226.0,128.0,226.0,0.0,37.66666666666667,92.26411364483305,124.0,0.0,25.6,55.03453461236863,56849.20507467481,1766.5007226593866,622.6999999999999,1239.531995015323,3623.0,5.0,6007.0,1201.4,1631.4938859830277,3651.0,59.0,6149.0,1537.25,1752.2953280388174,3623.0,83.0,0,0,0,0,200,168,963.5458487233018,802.9548739360848,0.0,226.0,29.500000000000004,71.36653149888832,5093.181818181819,2,2,0,3,10,0,0,0,0.0,32.18181818181818,37.666666666666664,25.6,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-142.250.190.14-40552-443-6,172.18.0.10,40552,142.250.190.14,443,6,08/09/2023 10:26:54 AM,64685,8,5,591.0,5476.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,1095.2,1191.585162713937,93792.99683079538,200.9739506840844,5390.416666666668,7468.37524570144,17045.0,13.0,64685.0,9240.714285714286,10588.431402782406,26037.0,47.0,47621.0,11905.25,9405.801060161402,21127.0,43.0,0,0,0,0,252,168,123.67627734405193,77.29767334003246,0.0,2800.0,433.3571428571429,846.7314175147827,716954.0934065933,1,2,1,5,11,0,0,0,0.0,466.6923076923077,73.875,1095.2,0,0,0,6067,5,128570,0,0,0,0,64240,261,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
142.250.190.14-172.18.0.10-443-40552-6,142.250.190.14,443,172.18.0.10,40552,6,08/09/2023 10:26:54 AM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,261,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-142.250.190.14-40566-443-6,172.18.0.10,40566,142.250.190.14,443,6,08/09/2023 10:26:54 AM,68214,8,5,591.0,5477.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,1095.4,1191.711290539785,88955.3464098279,190.57671445744276,5684.5,6570.29207182534,16393.0,17.0,68214.0,9744.857142857143,9231.2592934473,25853.0,48.0,51792.0,12948.0,10828.049378042811,25646.0,64.0,0,0,0,0,252,168,117.27797812765708,73.29873632978568,0.0,2800.0,433.4285714285714,846.8461593361676,717148.4175824177,1,2,1,5,11,0,0,0,0.0,466.7692307692308,73.875,1095.4,0,0,0,6068,5,117756,0,0,0,0,64240,261,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
142.250.190.14-172.18.0.10-443-40566-6,142.250.190.14,443,172.18.0.10,40566,6,08/09/2023 10:26:55 AM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,261,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-173.194.184.234-49550-443-6,172.18.0.10,49550,173.194.184.234,443,6,08/09/2023 10:26:42 AM,26360716,8,7,1391.0,5881.0,810.0,0.0,173.87499999999997,312.9639127987214,5199.0,0.0,840.1428571428571,1938.8074022081573,275.86504099509284,0.5690285499073697,1882908.2857142857,6996910.254425123,2.619288E7,26.0,2.6350841E7,3764405.8571428573,9890060.967555584,2.619288E7,284.0,2.6350761E7,4391793.500000001,1.0706635950656112E7,2.6246569E7,172.0,0,0,0,0,264,232,0.30348189328393055,0.26554665662343924,0.0,5199.0,454.5000000000001,1294.014064838555,1674472.4000000001,2,2,0,5,14,0,0,0,0.0,484.8,173.875,840.1428571428571,0,0,0,7272,5,70009,8,1391,7,5881,64240,267,3,32,157961.0,0.0,157961.0,157961.0,2.619288E7,0.0,2.619288E7,2.619288E7,NeedManualLabel
172.18.0.10-173.194.184.234-49560-443-6,172.18.0.10,49560,173.194.184.234,443,6,08/09/2023 10:26:42 AM,26360596,8,7,1397.0,5881.0,816.0,0.0,174.625,314.7084535157671,5199.0,0.0,840.1428571428571,1938.8074022081573,276.0939092575904,0.5690311402670865,1882899.7142857143,6996925.958364633,2.6192927E7,14.0,2.6350758E7,3764393.9999999995,9890086.535249798,2.6192927E7,1839.0,2.6350699E7,4391783.166666666,1.070652868967083E7,2.6246341E7,232.0,0,0,0,0,264,232,0.3034832748091128,0.2655478654579737,0.0,5199.0,454.87499999999994,1294.1248201004414,1674759.0499999998,2,2,0,5,14,0,0,0,0.0,485.2,174.625,840.1428571428571,0,0,0,7278,5,71009,8,1397,7,5881,64240,267,3,32,157831.0,0.0,157831.0,157831.0,2.6192927E7,0.0,2.6192927E7,2.6192927E7,NeedManualLabel
172.18.0.10-172.217.4.198-55766-443-6,172.18.0.10,55766,172.217.4.198,443,6,08/09/2023 10:26:48 AM,19972990,12,11,1320.0,6264.0,561.0,0.0,110.00000000000003,203.2401177291173,2800.0,0.0,569.4545454545454,953.4154774951332,379.7128021392891,1.1515551752641944,907863.1818181819,4236899.9437771505,1.9877352E7,2.0,1.995698E7,1814270.9090909092,5996157.431174977,1.9893347E7,147.0,1.9957024E7,1995702.4,6288601.773529315,1.9893362E7,2.0,0,0,0,0,392,360,0.6008113957900144,0.5507437794741799,0.0,2800.0,315.99999999999994,687.1523468824704,472178.34782608686,2,2,0,12,22,0,0,0,0.0,329.7391304347826,110.0,569.4545454545455,0,0,0,7584,12,160746,12,1320,11,6264,64240,265,6,32,79628.0,0.0,79628.0,79628.0,1.9877352E7,0.0,1.9877352E7,1.9877352E7,NeedManualLabel
172.18.0.10-172.217.0.173-39558-443-6,172.18.0.10,39558,172.217.0.173,443,6,08/09/2023 10:26:44 AM,24159308,16,19,2031.0,8549.0,956.0,0.0,126.9375,260.6692588319535,2800.0,0.0,449.94736842105266,774.4130733575812,437.9264505423748,1.4487169913972702,710567.8823529412,4102177.9416877003,2.392657E7,2.0,2.4143576E7,1609571.7333333332,6178204.050918813,2.3942322E7,47.0,2.4143572E7,1341309.5555555553,5640485.780584309,2.3942302E7,2.0,0,0,0,0,520,616,0.6622706246387521,0.7864463667585181,0.0,2800.0,293.88888888888886,604.9598228821375,365976.38730158715,2,2,0,19,34,0,0,0,1.0,302.2857142857143,126.9375,449.94736842105266,0,0,0,10580,19,57097,16,2031,19,8549,64240,276,8,32,217006.0,0.0,217006.0,217006.0,2.392657E7,0.0,2.392657E7,2.392657E7,NeedManualLabel
172.18.0.10-142.251.32.14-41924-443-6,172.18.0.10,41924,142.251.32.14,443,6,08/09/2023 10:26:54 AM,13514995,12,13,1430.0,9152.0,671.0,0.0,119.16666666666667,226.57201678026962,2800.0,0.0,704.0,890.5152066828132,782.9821616656166,1.849797206732226,563124.7916666666,2735332.024599684,1.3405078E7,11.0,1.3499153E7,1227195.7272727273,4044227.1066544987,1.3420973E7,62.0,1.3499079E7,1124923.25,3872247.152091784,1.342092E7,20.0,0,0,0,0,392,424,0.8879026592314684,0.9618945475007574,0.0,2800.0,407.0,703.9157335931626,495497.3600000003,2,2,0,15,24,0,0,0,1.0,423.28,119.16666666666667,704.0,0,0,0,10582,15,177140,12,1430,13,9152,64240,266,6,32,94075.0,0.0,94075.0,94075.0,1.3405078E7,0.0,1.3405078E7,1.3405078E7,NeedManualLabel
172.18.0.10-142.250.191.142-35492-443-6,172.18.0.10,35492,142.250.191.142,443,6,08/09/2023 10:26:41 AM,26788602,142,204,2217.0,2610604.0,641.0,0.0,15.612676056338023,75.35399659418874,64400.0,0.0,12797.078431372556,16390.683361227057,97534.80230136683,12.915940891577694,77648.12173913044,1407499.1335411381,2.6144449E7,-152.0,2.6772445E7,189875.4964539007,2203254.9920769515,2.6165869E7,5.0,2.6772375E7,131883.62068965516,1835961.9570056507,2.6160606E7,1.0,0,0,0,0,4564,6536,5.300761868797782,7.615179022779912,0.0,64400.0,7529.743515850143,14046.982593537967,1.9731771998315865E8,2,2,0,192,345,0,0,0,1.0,7551.505780346821,15.612676056338028,12797.078431372549,0,0,0,2612821,210,4428285,142,2217,204,2610604,64240,286,12,32,627996.0,0.0,627996.0,627996.0,2.6144449E7,0.0,2.6144449E7,2.6144449E7,NeedManualLabel
172.18.0.10-142.250.191.100-48810-443-6,172.18.0.10,48810,142.250.191.100,443,6,08/09/2023 10:26:47 AM,21309763,18,24,1758.0,21371.0,812.0,0.0,97.66666666666667,215.2989713371235,2800.0,0.0,890.4583333333335,1122.631961030656,1085.371057388109,1.970927597833913,519750.3170731708,2412971.6284793885,1.3770359E7,-29.0,2.1293619E7,1252565.8235294118,3691088.4305429514,1.3786541E7,9.0,2.1293497E7,925804.2173913042,3197602.991878319,1.3786503E7,2.0,0,0,0,0,584,776,0.8446832562145341,1.1262443416193788,0.0,2800.0,537.8837209302325,932.6860904399244,869903.3433001109,2,2,0,25,41,0,0,0,1.0,550.6904761904761,97.66666666666667,890.4583333333334,0,0,0,11564,12,226293,9,879,12,10685,64240,267,9,32,75585.0,47715.56559446823,109325.0,41845.0,1.05712245E7,4524259.39775567,1.3770359E7,7372090.0,NeedManualLabel
172.18.0.10-172.217.0.173-39530-443-6,172.18.0.10,39530,172.217.0.173,443,6,08/09/2023 10:26:40 AM,28040474,14,14,1100.0,7099.0,517.0,0.0,78.57142857142857,150.62113156766972,2800.0,0.0,507.0714285714285,843.6217220354806,292.3987661549516,0.9985565864542804,1038536.0740740739,5370897.87731651,2.7912885E7,1.0,2.8023758E7,2155673.6923076925,7745578.179662074,2.7934499E7,57.0,2.8023929E7,2155686.846153846,7744103.74691696,2.7929601E7,1.0,0,0,0,0,456,456,0.4992782932271402,0.4992782932271402,0.0,2800.0,282.7241379310345,624.3588080441133,389823.9211822659,2,2,0,16,27,0,0,0,1.0,292.82142857142856,78.57142857142857,507.07142857142856,0,0,0,8199,16,113499,14,1100,14,7099,64240,265,7,32,110873.0,0.0,110873.0,110873.0,2.7912885E7,0.0,2.7912885E7,2.7912885E7,NeedManualLabel
172.18.0.10-142.250.190.106-55470-443-6,172.18.0.10,55470,142.250.190.106,443,6,08/09/2023 10:26:42 AM,26391419,20,27,1676.0,10298.0,622.0,0.0,83.8,170.49698253233566,2800.0,0.0,381.4074074074074,685.8554040959621,453.708078371989,1.7808818843730987,573726.4999999999,2712362.368021006,1.4735759E7,2.0,2.6375082E7,1388162.210526316,4153689.0621189387,1.4757666E7,37.0,2.6374818E7,1014416.076923077,3579415.299028174,1.4752156E7,2.0,0,0,0,0,648,872,0.7578220784566377,1.023059805916461,0.0,2800.0,249.45833333333348,543.115949312081,294974.93439716304,2,2,0,29,46,0,0,0,1.0,254.7659574468085,83.8,381.4074074074074,0,0,0,5987,14,57413,10,838,13,5149,64240,266,11,32,139550.5,128507.46509249958,230419.0,48682.0,1.30479905E7,2386865.102846095,1.4735759E7,1.1360222E7,NeedManualLabel
172.18.0.10-142.250.190.46-41830-443-6,172.18.0.10,41830,142.250.190.46,443,6,08/09/2023 10:26:54 AM,13502334,12,14,1430.0,9406.0,671.0,0.0,119.16666666666667,226.57201678026962,2800.0,0.0,671.8571428571428,870.0845102316526,802.5279185065338,1.925593012289579,540093.36,2668362.081662314,1.3348174E7,-19.0,1.348608E7,1226007.2727272727,4027237.6404233235,1.3368551E7,9.0,1.3486011E7,1037385.4615384615,3703842.8938690065,1.3364428E7,2.0,0,0,0,0,392,456,0.8887352364413442,1.036857775848235,0.0,2800.0,401.3333333333333,694.6870905999002,482590.15384615393,2,2,0,15,25,0,0,0,1.0,416.7692307692308,119.16666666666667,671.8571428571429,0,0,0,10836,15,107890,12,1430,14,9406,64240,266,6,32,137906.0,0.0,137906.0,137906.0,1.3348174E7,0.0,1.3348174E7,1.3348174E7,NeedManualLabel
172.18.0.10-142.250.190.42-37766-443-6,172.18.0.10,37766,142.250.190.42,443,6,08/09/2023 10:26:47 AM,21217228,18,23,1576.0,8016.0,517.0,0.0,87.55555555555556,147.2641573029357,2800.0,0.0,348.5217391304349,707.4230359400633,452.0854467888077,1.9323919222624182,530430.7,3154455.68729516,1.9970606E7,-50.0,2.120101E7,1247118.2352941176,4833542.51216898,1.9992622E7,11.0,2.1200322E7,963651.0,4251490.629015988,1.9986824E7,2.0,0,0,0,0,584,744,0.8483671853835006,1.0840247368789175,0.0,2800.0,228.38095238095232,543.6916249520248,295600.5830429731,2,2,0,25,40,0,0,0,1.0,233.9512195121951,87.55555555555556,348.5217391304348,0,0,0,9592,25,8056,18,1576,23,8016,64240,269,10,32,1230404.0,0.0,1230404.0,1230404.0,1.9970606E7,0.0,1.9970606E7,1.9970606E7,NeedManualLabel
172.18.0.10-172.217.1.99-44774-443-6,172.18.0.10,44774,172.217.1.99,443,6,08/09/2023 10:26:42 AM,26059550,28,27,1491.0,38443.0,598.0,0.0,53.250000000000014,145.75540775178422,2800.0,0.0,1423.8148148148143,1192.225360635023,1532.4132611652924,2.1105506426626706,482584.2592592592,2978968.688363615,2.1642495E7,-36.0,2.6042766E7,964546.888888889,4201272.1948379325,2.1664632E7,5.0,2.6042673E7,1001641.2692307691,4278959.318389821,2.1659279E7,1.0,0,0,0,0,904,872,1.0744621453555414,1.0360884973071292,0.0,2800.0,713.1071428571429,1077.6061631492012,1161235.0428571426,2,2,0,28,54,0,0,0,0.0,726.0727272727273,53.25,1423.8148148148148,0,0,0,19967,14,72760,14,745,13,19221,64240,265,8,32,4400271.0,0.0,4400271.0,4400271.0,2.1642495E7,0.0,2.1642495E7,2.1642495E7,NeedManualLabel
172.18.0.10-142.250.191.246-60952-443-6,172.18.0.10,60952,142.250.191.246,443,6,08/09/2023 10:26:41 AM,26605984,71,76,1867.0,207668.0,547.0,0.0,26.295774647887317,92.67398993494761,8400.0,0.0,2732.473684210526,1903.9648979515298,7875.4839512795315,5.525072855790637,182232.7671232877,1976593.1911138068,2.375777E7,1.0,2.6589506E7,379850.08571428567,2852260.9346557404,2.375777E7,41.0,2.658918E7,354522.4,2762286.2585907136,2.3812914E7,1.0,0,0,0,0,2280,2440,2.6685726038172466,2.8565002519733906,0.0,8400.0,1415.7770270270269,1922.5195480228222,3696081.4125298765,2,2,0,79,146,0,0,0,1.0,1425.408163265306,26.295774647887324,2732.4736842105262,0,0,0,104767,40,1695568,35,933,38,103834,64240,274,12,32,2831736.0,0.0,2831736.0,2831736.0,2.375777E7,0.0,2.375777E7,2.375777E7,NeedManualLabel
172.18.0.10-172.217.2.33-53390-443-6,172.18.0.10,53390,172.217.2.33,443,6,08/09/2023 10:26:44 AM,23885907,20,29,1635.0,37573.0,663.0,0.0,81.75,179.59394990395768,2800.0,0.0,1295.6206896551726,1220.316423069768,1641.4700099100278,2.0514188554782535,497623.06249999994,2446370.288485697,1.4279361E7,-16.0,2.3869743E7,1256302.2631578948,3829397.8301647413,1.4295572E7,5.0,2.386975E7,852491.0714285715,3183214.5710052396,1.4295525E7,1.0,0,0,0,0,648,936,0.8373138185625524,1.214105036915701,0.0,2800.0,784.1600000000001,1110.0498124509768,1232210.5861224488,2,2,0,30,48,0,0,0,1.0,800.1632653061224,81.75,1295.6206896551723,0,0,0,19604,15,421310,10,817,14,18786,64240,271,9,32,71149.5,51011.39030157872,107220.0,35079.0,1.1863722E7,3416229.435597381,1.4279361E7,9448083.0,NeedManualLabel
172.18.0.10-142.250.191.98-39942-443-6,172.18.0.10,39942,142.250.191.98,443,6,08/09/2023 10:26:47 AM,21205021,13,13,1498.0,6358.0,739.0,0.0,115.23076923076923,234.2285756286488,2800.0,0.0,489.076923076923,897.6001765391297,370.47829379654945,1.2261246994284987,848200.84,4218243.719667549,2.1095749E7,3.0,2.1188526E7,1765710.5000000002,6092602.612124022,2.1112302E7,52.0,2.1188449E7,1765704.0833333335,6092583.880332838,2.1112244E7,3.0,0,0,0,0,424,424,0.6130623497142493,0.6130623497142493,0.0,2800.0,290.962962962963,659.9228090921802,435498.113960114,2,2,0,13,25,0,0,0,1.0,302.15384615384613,115.23076923076923,489.0769230769231,0,0,0,7856,13,132267,13,1498,13,6358,64240,266,6,32,92777.0,0.0,92777.0,92777.0,2.1095749E7,0.0,2.1095749E7,2.1095749E7,NeedManualLabel
172.18.0.10-172.217.0.174-38628-443-6,172.18.0.10,38628,172.217.0.174,443,6,08/09/2023 10:26:57 AM,11043884,15,14,1375.0,9151.0,581.0,0.0,91.66666666666667,188.52724951455642,2800.0,0.0,653.6428571428571,1028.1641299043542,953.1067149926602,2.6258877764380717,394424.4285714286,2062348.1446376608,1.0917546E7,-11.0,1.1027511E7,787679.357142857,2920428.598027736,1.0934347E7,6.0,1.1027355E7,848258.0769230769,3030374.004888078,1.0933919E7,1.0,0,0,0,0,488,456,1.3582178153990028,1.2676699610390691,0.0,2800.0,350.8666666666667,757.8208201166676,574292.3954022988,2,2,0,15,28,0,0,0,0.0,362.9655172413793,91.66666666666667,653.6428571428571,0,0,0,10526,15,137930,15,1375,14,9151,64240,265,7,32,109965.0,0.0,109965.0,109965.0,1.0917546E7,0.0,1.0917546E7,1.0917546E7,NeedManualLabel
172.18.0.10-142.250.190.14-40564-443-6,172.18.0.10,40564,142.250.190.14,443,6,08/09/2023 10:26:54 AM,13511396,13,20,1564.0,14093.0,669.0,0.0,120.30769230769226,216.55383649929664,2800.0,0.0,704.65,812.6086178410081,1158.7995792588715,2.442382711601377,422231.125,2358466.0680273734,1.3346749E7,10.0,1.3494845E7,1124570.4166666667,3855874.4677216737,1.3368582E7,46.0,1.3494735E7,710249.2105263158,3064101.8178068935,1.33633E7,29.0,0,0,0,0,424,648,0.9621507651763,1.480231946425077,0.0,2800.0,460.5,696.698154283344,485388.3181818182,2,2,0,20,32,0,0,0,1.0,474.45454545454544,120.3076923076923,704.65,0,0,0,15657,20,143271,13,1564,20,14093,64240,271,7,32,148096.0,0.0,148096.0,148096.0,1.3346749E7,0.0,1.3346749E7,1.3346749E7,NeedManualLabel
172.18.0.10-142.250.191.195-57796-443-6,172.18.0.10,57796,142.250.191.195,443,6,08/09/2023 10:26:44 AM,23991501,18,24,1444.0,24346.0,563.0,0.0,80.22222222222223,170.53361081704878,2800.0,0.0,1014.4166666666666,1101.9285827354126,1074.9640049615905,1.7506199382856455,585158.5609756098,3248606.3177266885,2.0638179E7,20.0,2.3974003E7,1410235.4705882352,5020722.3940959815,2.0658801E7,47.0,2.39753E7,1042404.3478260869,4327559.190931551,2.0655677E7,20.0,0,0,0,0,584,776,0.7502656878367052,1.0003542504489402,0.0,2800.0,599.7674418604652,948.2676896824446,899211.6112956811,2,2,0,24,41,0,0,0,1.0,614.047619047619,80.22222222222223,1014.4166666666666,0,0,0,12895,12,313202,9,722,12,12173,64240,265,8,32,3335824.0,0.0,3335824.0,3335824.0,2.0638179E7,0.0,2.0638179E7,2.0638179E7,NeedManualLabel
172.18.0.10-172.217.0.173-39552-443-6,172.18.0.10,39552,172.217.0.173,443,6,08/09/2023 10:26:44 AM,24190782,8,6,591.0,5456.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,909.3333333333334,1154.8102297203063,249.9712493792057,0.5787328412946717,1860829.3846153845,6673880.958493261,2.407281E7,12.0,2.4174783E7,3453540.4285714286,9092268.061932784,2.407281E7,52.0,2.4174637E7,4834927.4,1.0787288008988928E7,2.4131811E7,82.0,0,0,0,0,264,200,0.3307044807398124,0.2480283605548593,0.0,2800.0,403.1333333333333,822.2040819534724,676019.5523809524,2,2,0,5,13,0,0,0,0.0,431.92857142857144,73.875,909.3333333333334,0,0,0,6047,5,142121,8,591,6,5456,64240,261,2,32,101973.0,0.0,101973.0,101973.0,2.407281E7,0.0,2.407281E7,2.407281E7,NeedManualLabel
172.18.0.10-142.250.191.142-35522-443-6,172.18.0.10,35522,142.250.191.142,443,6,08/09/2023 10:26:41 AM,26769052,9,7,591.0,7894.0,517.0,0.0,65.66666666666667,171.0102336119099,2800.0,0.0,1127.7142857142858,1257.0125581825234,316.9705075846541,0.5977051409964014,1784603.4666666668,6878526.802668368,2.664896E7,-11.0,2.6752103E7,3344012.875,9416642.145653626,2.664896E7,7.0,2.6752071E7,4458678.5,1.0899172890048873E7,2.6706516E7,1.0,0,0,0,0,296,232,0.3362091418104758,0.2614959991859256,0.0,2800.0,499.11764705882354,949.3554314871315,901275.7352941176,2,2,0,6,15,0,0,0,0.0,530.3125,65.66666666666667,1127.7142857142858,0,0,0,8485,6,190520,9,591,7,7894,64240,261,2,32,103143.0,0.0,103143.0,103143.0,2.664896E7,0.0,2.664896E7,2.664896E7,NeedManualLabel
172.18.0.10-173.194.184.234-49546-443-6,172.18.0.10,49546,173.194.184.234,443,6,08/09/2023 10:26:42 AM,26673790,8,7,1391.0,5881.0,810.0,0.0,173.87499999999997,312.9639127987214,5199.0,0.0,840.1428571428571,1938.8074022081573,272.62717446602073,0.5623497823143992,1905270.7142857143,7074701.900553793,2.648552E7,16.0,2.666341E7,3809058.571428572,9999411.0951399,2.648552E7,9963.0,2.6663854E7,4443975.666666667,1.0824446028365197E7,2.6539227E7,215.0,0,0,0,0,264,232,0.29991988390101293,0.2624298984133863,0.0,5199.0,454.5000000000001,1294.014064838555,1674472.4000000001,2,2,0,5,14,0,0,0,0.0,484.8,173.875,840.1428571428571,0,0,0,7272,5,67564,8,1391,7,5881,64240,267,3,32,177890.0,0.0,177890.0,177890.0,2.648552E7,0.0,2.648552E7,2.648552E7,NeedManualLabel
172.18.0.10-172.217.0.173-39546-443-6,172.18.0.10,39546,172.217.0.173,443,6,08/09/2023 10:26:40 AM,28292172,13,15,1100.0,7184.0,517.0,0.0,84.61538461538461,154.99437541490468,2800.0,0.0,478.9333333333333,820.7127100154793,292.80183932149146,0.9896730445439113,1047858.222222222,5416433.066274976,2.8150052E7,2.0,2.8276068E7,2356339.0,8129387.658191516,2.817059E7,57.0,2.8276019E7,2019715.642857143,7525470.5908426,2.8166156E7,2.0,0,0,0,0,424,488,0.4594910563953874,0.5301819881485239,0.0,2800.0,285.6551724137932,623.5158536111439,388772.01970443345,2,2,0,16,27,0,0,0,1.0,295.85714285714283,84.61538461538461,478.93333333333334,0,0,0,8284,16,94386,13,1100,15,7184,64240,265,7,32,126016.0,0.0,126016.0,126016.0,2.8150052E7,0.0,2.8150052E7,2.8150052E7,NeedManualLabel
172.18.0.10-172.217.1.99-44772-443-6,172.18.0.10,44772,172.217.1.99,443,6,08/09/2023 10:26:42 AM,26390515,27,27,1491.0,38443.0,598.0,0.0,55.222222222222236,148.1507375129838,2800.0,0.0,1423.8148148148143,1192.225360635023,1513.1951763730265,2.0461897011104178,497934.24528301886,3290283.8681575963,2.3921793E7,2.0,2.6374472E7,1014402.7692307692,4692266.344485277,2.3942967E7,12.0,2.6374366E7,1014398.6923076923,4691289.932529643,2.3937836E7,2.0,0,0,0,0,872,872,1.0230948505552089,1.0230948505552089,0.0,2800.0,726.0727272727274,1083.1210023464164,1173151.1057239056,2,2,0,28,53,0,0,0,1.0,739.5185185185185,55.22222222222222,1423.8148148148148,0,0,0,19967,14,86248,13,745,13,19221,64240,265,8,32,2452679.0,0.0,2452679.0,2452679.0,2.3921793E7,0.0,2.3921793E7,2.3921793E7,NeedManualLabel
172.18.0.10-142.251.32.14-41918-443-6,172.18.0.10,41918,142.251.32.14,443,6,08/09/2023 10:26:54 AM,13865075,13,13,1430.0,9152.0,671.0,0.0,110.0,219.4295634898209,2800.0,0.0,704.0,890.5152066828132,763.2126043313866,1.875215244057461,554603.0,2751957.0484919907,1.3763959E7,-30.0,1.3848666E7,1154055.5,3976284.0936978175,1.3780424E7,10.0,1.3848591E7,1154049.2499999998,3976268.3032094324,1.3780368E7,1.0,0,0,0,0,424,424,0.9376076220287305,0.9376076220287305,0.0,2800.0,391.9259259259259,694.6761240887134,482574.91737891757,2,2,0,15,25,0,0,0,1.0,407.0,110.0,704.0,0,0,0,10582,15,205539,13,1430,13,9152,64240,266,6,32,84707.0,0.0,84707.0,84707.0,1.3763959E7,0.0,1.3763959E7,1.3763959E7,NeedManualLabel
172.18.0.10-142.250.191.142-35494-443-6,172.18.0.10,35494,142.250.191.142,443,6,08/09/2023 10:26:41 AM,27068804,157,209,2217.0,2610126.0,641.0,0.0,14.121019108280253,71.7874667939909,64400.0,0.0,12488.641148325363,15517.267415640266,96507.51470216416,13.521099787046372,74161.10684931507,1378260.311713656,2.6332609E7,-37.0,2.7052243E7,173411.81410256412,2109959.941780644,2.6356744E7,5.0,2.7051803E7,130056.74519230769,1826881.19878617,2.634917E7,1.0,0,0,0,0,5032,6696,5.800034608104592,7.721065178941781,0.0,64400.0,7118.100817438691,13232.498873836797,1.7509902644609213E8,2,2,0,204,365,0,0,0,1.0,7137.549180327869,14.121019108280255,12488.64114832536,0,0,0,2612343,214,3851553,157,2217,209,2610126,64240,286,12,32,719634.0,0.0,719634.0,719634.0,2.6332609E7,0.0,2.6332609E7,2.6332609E7,NeedManualLabel
