Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.10-151.101.144.217-59884-443-6,172.18.0.10,59884,151.101.144.217,443,6,08/09/2023 10:39:33 AM,20260541,8,8,610.0,5939.0,517.0,0.0,76.25000000000001,181.03886717655806,5328.0,0.0,742.375,1857.3321833440873,323.23914746402875,0.7897123773743258,1350702.7333333334,5223532.079804711,2.0232642E7,13.0,2.0260541E7,2894363.0,7645463.535078346,2.0232642E7,1121.0,2.0259424E7,2894203.4285714286,7646178.599101533,2.0234104E7,52.0,0,0,0,0,264,264,0.3948561886871629,0.3948561886871629,0.0,5328.0,385.2352941176471,1282.3264273095485,1644361.0661764706,1,2,1,6,14,0,0,0,1.0,409.3125,76.25,742.375,0,0,0,6518,5,294027,8,610,8,5939,64240,285,2,20,26387.0,0.0,26387.0,26387.0,2.0232642E7,0.0,2.0232642E7,2.0232642E7,NeedManualLabel
151.101.144.217-172.18.0.10-443-59884-6,151.101.144.217,443,172.18.0.10,59884,6,08/09/2023 10:39:54 AM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,285,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-151.101.146.109-34646-443-6,172.18.0.10,34646,151.101.146.109,443,6,08/09/2023 10:39:33 AM,20261654,8,8,610.0,5311.0,517.0,0.0,76.25000000000001,181.03886717655806,4700.0,0.0,663.875,1635.9060781195758,292.22688335315564,0.7896689974076154,1350776.9333333333,5222193.794048689,2.0227875E7,8.0,2.0261654E7,2894522.0,7643292.882698159,2.0227875E7,444.0,2.026036E7,2894337.142857143,7644140.139817502,2.0229612E7,57.0,0,0,0,0,264,264,0.3948344987038077,0.3948344987038077,0.0,4700.0,348.2941176470588,1131.1733269434155,1279553.0955882352,1,2,1,6,14,0,0,0,1.0,370.0625,76.25,663.875,0,0,0,5890,5,194878,8,610,8,5311,64240,285,2,20,31992.0,0.0,31992.0,31992.0,2.0227875E7,0.0,2.0227875E7,2.0227875E7,NeedManualLabel
151.101.146.109-172.18.0.10-443-34646-6,151.101.146.109,443,172.18.0.10,34646,6,08/09/2023 10:39:54 AM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,83333.33333333333,83333.33333333333,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,285,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-104.18.32.137-39426-443-6,172.18.0.10,39426,104.18.32.137,443,6,08/09/2023 10:39:34 AM,19742068,11,10,1084.0,3067.0,517.0,0.0,98.54545454545455,177.48316181337523,2124.0,0.0,306.7,658.3016954423118,210.26166053120676,1.0637183500735587,987103.4,4400910.110805065,1.9684491E7,2.0,1.9733235E7,1973323.5,6223072.224866772,1.9684491E7,178.0,1.9733506E7,2192611.777777778,6562790.512827866,1.9693381E7,2.0,0,0,0,0,360,328,0.5571858024194831,0.5065325476540755,0.0,2124.0,188.6818181818182,461.8547892144741,213309.84632034632,2,2,0,11,20,0,0,0,0.0,197.66666666666666,98.54545454545455,306.7,0,0,0,4151,11,104149,11,1084,10,3067,64240,8,5,32,48744.0,0.0,48744.0,48744.0,1.9684491E7,0.0,1.9684491E7,1.9684491E7,NeedManualLabel
172.18.0.10-104.18.130.236-35072-443-6,172.18.0.10,35072,104.18.130.236,443,6,08/09/2023 10:39:34 AM,19873658,20,44,1483.0,38103.0,517.0,0.0,74.15,139.08281327097328,2782.0,0.0,865.9772727272726,709.3633073376717,1991.8829236167796,3.2203432302196204,315454.8888888889,2242446.552966677,1.7732733E7,1.0,1.9864288E7,1045488.8421052631,4063885.2137600384,1.7732733E7,144.0,1.9864491E7,461964.9069767442,2713871.2696161354,1.774224E7,1.0,0,0,0,0,648,1416,1.0063572594436314,2.213985970775989,0.0,2782.0,609.0153846153847,696.0018743757917,484418.60913461534,2,2,0,48,63,0,0,0,2.0,618.53125,74.15,865.9772727272727,0,0,0,19793,24,171099,10,741,22,19051,64240,8,9,32,2131555.0,0.0,2131555.0,2131555.0,1.7732733E7,0.0,1.7732733E7,1.7732733E7,NeedManualLabel
172.18.0.10-34.120.15.67-39008-443-6,172.18.0.10,39008,34.120.15.67,443,6,08/09/2023 10:39:35 AM,18218678,14,13,1084.0,5664.0,517.0,0.0,77.42857142857143,154.86058955654985,2048.0,0.0,435.6923076923077,640.6125173893322,370.38911385337616,1.481995565210604,700718.3846153846,3555454.379755061,1.8132752E7,-32.0,1.820828E7,1400636.923076923,5032057.24931554,1.8148324E7,6.0,1.8205697E7,1517141.4166666667,5235839.246191571,1.814315E7,1.0,0,0,0,0,456,424,0.768442144924017,0.7135534202865872,0.0,2048.0,241.00000000000006,477.7184200853982,228214.888888889,2,2,0,12,26,0,0,0,0.0,249.92592592592592,77.42857142857143,435.6923076923077,0,0,0,6748,13,144567,14,1084,13,5664,64240,265,6,32,75528.0,0.0,75528.0,75528.0,1.8132752E7,0.0,1.8132752E7,1.8132752E7,NeedManualLabel
172.18.0.10-104.18.130.236-35058-443-6,172.18.0.10,35058,104.18.130.236,443,6,08/09/2023 10:39:34 AM,20120785,16,28,1130.0,90797.0,517.0,0.0,70.625,147.12030224728787,21255.0,0.0,3242.7500000000005,4729.543260580635,4568.758127478624,2.1867934079112716,467925.2325581396,2815551.5001116386,1.8438652E7,2.0,2.0110269E7,1340684.6,4747556.32808845,1.8438652E7,205.0,2.0110755E7,744842.7777777779,3550745.129358933,1.8449182E7,2.0,0,0,0,0,520,904,0.7951976028768261,1.3915958050344457,0.0,21255.0,2042.8222222222228,4019.830306735533,1.6159035694949491E7,2,2,0,29,43,0,0,0,1.0,2089.25,70.625,3242.75,0,0,0,45963,14,1289262,8,565,14,45398,64240,8,6,32,1671617.0,0.0,1671617.0,1671617.0,1.8438652E7,0.0,1.8438652E7,1.8438652E7,NeedManualLabel
172.18.0.10-34.120.202.204-47630-443-6,172.18.0.10,47630,34.120.202.204,443,6,08/09/2023 10:39:35 AM,18503980,17,16,3896.0,5588.0,1416.0,0.0,229.1764705882353,425.48211409149116,2048.0,0.0,349.24999999999994,693.2123772697657,512.5383836342236,1.7834001117597404,578249.375,3184822.998312422,1.802829E7,6.0,1.8492969E7,1155810.5625,4504487.695409353,1.8044452E7,17.0,1.8492965E7,1232864.3333333333,4650203.290009506,1.8039301E7,23.0,0,0,0,0,552,520,0.9187212696944118,0.8646788420653287,0.0,2048.0,278.9411764705882,558.7788059784436,312233.75401069515,2,2,0,17,32,0,0,0,0.0,287.3939393939394,229.1764705882353,349.25,0,0,0,9484,17,21689,17,3896,16,5588,64240,285,10,32,464679.0,0.0,464679.0,464679.0,1.802829E7,0.0,1.802829E7,1.802829E7,NeedManualLabel
172.18.0.10-23.48.99.18-41286-443-6,172.18.0.10,41286,23.48.99.18,443,6,08/09/2023 10:39:36 AM,17307643,20,22,1313.0,53274.0,517.0,0.0,65.65000000000002,137.28582362509633,16406.0,0.0,2421.545454545454,4902.851014385821,3153.9245407361364,2.426673579990066,422137.6341463415,2610680.479767629,1.6728016E7,2.0,1.7307643E7,910928.5789473683,3830918.304426851,1.6728016E7,37.0,1.7299395E7,823780.7142857143,3646783.5449834713,1.6736487E7,2.0,0,0,0,0,636,712,1.155558847614317,1.2711147323757488,0.0,16406.0,1269.46511627907,3667.587531651505,1.3451198302325578E7,1,2,1,22,40,0,0,0,1.0,1299.6904761904761,65.65,2421.5454545454545,0,0,0,54563,22,96974,20,1313,22,53274,64240,503,7,20,571246.0,0.0,571246.0,571246.0,1.6728016E7,0.0,1.6728016E7,1.6728016E7,NeedManualLabel
23.48.99.18-172.18.0.10-443-41286-6,23.48.99.18,443,172.18.0.10,41286,6,08/09/2023 10:39:54 AM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,503,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-23.48.99.17-52494-443-6,172.18.0.10,52494,23.48.99.17,443,6,08/09/2023 10:39:37 AM,16557384,16,19,2857.0,4878.0,840.0,0.0,178.5625,295.93399461141104,2896.0,0.0,256.73684210526307,665.0823543078675,467.16317022060974,2.1138604987357907,486981.88235294115,2805516.0449220096,1.6364515E7,2.0,1.6557384E7,1103825.6,4221790.993658359,1.6364515E7,34.0,1.6549101E7,919394.4999999999,3856995.2504176134,1.6373997E7,2.0,0,0,0,0,508,616,0.9663362279935044,1.1475242707422864,0.0,2896.0,214.86111111111106,517.5834040603797,267892.58015873027,1,2,1,18,33,0,0,0,1.0,221.0,178.5625,256.7368421052632,0,0,0,7711,17,44304,16,2857,19,4878,64240,501,7,20,184580.0,0.0,184580.0,184580.0,1.6364515E7,0.0,1.6364515E7,1.6364515E7,NeedManualLabel
23.48.99.17-172.18.0.10-443-52494-6,23.48.99.17,443,172.18.0.10,52494,6,08/09/2023 10:39:54 AM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-216.239.34.181-47292-443-6,172.18.0.10,47292,216.239.34.181,443,6,08/09/2023 10:39:37 AM,16925289,17,18,1867.0,8393.0,703.0,0.0,109.8235294117647,206.759290992605,2800.0,0.0,466.27777777777777,926.212071101211,606.1934895173725,2.0679115139481516,497802.6176470587,2877391.2167737195,1.6782209E7,-19.0,1.6915091E7,1057193.1875000002,4196093.182536906,1.6792463E7,6.0,1.6914993E7,994999.5882352939,4070937.9069157094,1.6792491E7,2.0,0,0,0,0,552,584,1.0044141639176738,1.063497350030478,0.0,2800.0,285.00000000000006,685.819009860265,470347.71428571426,2,2,0,19,34,0,0,0,1.0,293.14285714285717,109.82352941176471,466.27777777777777,0,0,0,5130,9,174828,17,1867,18,8393,64240,272,9,32,58014.0,0.0,58014.0,58014.0,1.6782209E7,0.0,1.6782209E7,1.6782209E7,NeedManualLabel
172.18.0.10-23.33.29.75-44390-443-6,172.18.0.10,44390,23.33.29.75,443,6,08/09/2023 10:39:35 AM,18471362,331,414,11923.0,1.0497014E7,772.0,0.0,36.02114803625378,159.51166815840782,65160.0,0.0,25355.10628019325,18640.628775371813,568931.354385237,40.33270529807169,24827.09946236559,347289.52213023015,6029185.0,-242.0,1.8471362E7,55973.82424242422,520224.5647082984,6029185.0,4.0,1.8463098E7,44704.83777239709,466623.3865249104,6041740.0,1.0,0,0,0,0,10588,13256,17.91963148142514,22.41307381664655,0.0,65160.0,14087.046916890085,18739.765314488097,3.511788040420912E8,1,2,1,314,743,0,0,0,1.0,14105.955704697986,36.02114803625378,25355.10628019324,0,0,0,2627228,106,9422997,82,2980,103,2624253,64240,501,17,20,1104689.0,1498489.3769820326,2164281.0,45097.0,5780094.5,352267.16335829545,6029185.0,5531004.0,NeedManualLabel
23.33.29.75-172.18.0.10-443-44390-6,23.33.29.75,443,172.18.0.10,44390,6,08/09/2023 10:39:54 AM,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,166666.66666666666,166666.66666666666,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-34.120.202.204-47642-443-6,172.18.0.10,47642,34.120.202.204,443,6,08/09/2023 10:39:36 AM,17181241,17,15,3140.0,5609.0,733.0,0.0,184.7058823529412,285.099492437702,2048.0,0.0,373.9333333333333,710.6298480590166,509.2181641593876,1.862496428517591,554233.5806451612,2990377.1303519537,1.6662501E7,2.0,1.7170131E7,1073133.1875,4162753.2443051552,1.6678942E7,18.0,1.7170085E7,1226434.642857143,4447249.206972616,1.6673611E7,2.0,0,0,0,0,552,488,0.9894512276499701,0.8730452008676207,0.0,2048.0,265.12121212121207,522.2624314925254,272758.0473484848,2,2,0,17,31,0,0,0,0.0,273.40625,184.7058823529412,373.93333333333334,0,0,0,8749,17,18235,17,3140,15,5609,64240,284,10,32,507630.0,0.0,507630.0,507630.0,1.6662501E7,0.0,1.6662501E7,1.6662501E7,NeedManualLabel
172.18.0.10-162.247.241.2-43272-443-6,172.18.0.10,43272,162.247.241.2,443,6,08/09/2023 10:39:54 AM,97343,11,9,11152.0,1415.0,2896.0,0.0,1013.8181818181819,1263.2232437840762,1197.0,0.0,157.22222222222223,396.52609554031176,129100.19210420884,205.45904687548153,5123.315789473683,8767.15632379439,32176.0,10.0,88167.0,8816.7,19677.507944351084,63810.0,10.0,88708.0,11088.5,14755.939627340385,41352.0,66.0,0,0,0,0,360,296,113.00247578151485,92.4565710939667,0.0,2896.0,598.4285714285716,1030.1289031683643,1061165.5571428572,2,2,0,9,19,0,0,0,0.0,628.35,1013.8181818181819,157.22222222222223,0,0,0,12567,9,267110,0,0,0,0,64240,8,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.217.4.205-53468-443-6,172.18.0.10,53468,172.217.4.205,443,6,08/09/2023 10:39:32 AM,21602032,14,15,1100.0,7025.0,517.0,0.0,78.57142857142857,150.62113156766972,2800.0,0.0,468.3333333333333,824.566957054833,376.1220240762535,1.3424663013183205,771501.1428571428,4052465.0708360826,2.1449243E7,1.0,2.1586108E7,1660469.8461538462,5952162.875930687,2.1470429E7,52.0,2.1586047E7,1541860.5,5734336.251268731,2.1465167E7,1.0,0,0,0,0,456,488,0.6480871799467753,0.694379121371545,0.0,2800.0,270.83333333333326,615.5912819694425,378952.62643678166,2,2,0,16,28,0,0,0,1.0,280.17241379310343,78.57142857142857,468.3333333333333,0,0,0,8125,16,81901,14,1100,15,7025,64240,265,7,32,136865.0,0.0,136865.0,136865.0,2.1449243E7,0.0,2.1449243E7,2.1449243E7,NeedManualLabel
172.18.0.10-162.159.128.61-37960-443-6,172.18.0.10,37960,162.159.128.61,443,6,08/09/2023 10:39:33 AM,20268944,10,13,2406.0,8344.0,961.0,0.0,240.6,389.08987822010135,2129.0,0.0,641.8461538461538,825.0497809378783,530.3680349602821,1.1347409120080454,921315.6363636364,3936076.7340348964,1.8492285E7,1.0,2.0259514E7,2251057.111111111,6107704.349976296,1.8492285E7,4655.0,2.026043E7,1688369.1666666665,5310645.500892092,1.850254E7,1.0,0,0,0,0,328,424,0.49336561391654143,0.6413752980915038,0.0,2129.0,447.91666666666663,680.4840934579406,463058.60144927533,2,2,0,11,22,0,0,0,1.0,467.39130434782606,240.6,641.8461538461538,0,0,0,5375,5,33005,5,1203,6,4172,64240,8,4,32,1767229.0,0.0,1767229.0,1767229.0,1.8492285E7,0.0,1.8492285E7,1.8492285E7,NeedManualLabel
172.18.0.10-162.247.241.2-46594-443-6,172.18.0.10,46594,162.247.241.2,443,6,08/09/2023 10:39:36 AM,17586565,19,15,8937.0,6823.0,2896.0,0.0,470.3684210526316,748.9817688425262,2048.0,0.0,454.8666666666667,653.3912486477943,896.1386149029103,1.9332939661611008,532926.212121212,2058296.2454923848,9449677.0,2.0,1.7576788E7,976488.2222222222,2741685.0718660033,9449677.0,14.0,1.7577433E7,1255530.9285714286,3088749.906700655,9502866.0,2.0,0,0,0,0,616,488,1.080370157560615,0.8529238086004857,0.0,2896.0,450.2857142857142,692.0800519588236,478974.7983193279,2,2,0,17,33,0,0,0,0.0,463.52941176470586,470.36842105263156,454.8666666666667,0,0,0,11226,11,23166,9,4468,7,3411,64240,8,10,32,291784.5,348068.36329160974,537906.0,45663.0,8450338.5,1413278.0601015852,9449677.0,7451000.0,NeedManualLabel
172.18.0.10-162.159.128.61-37940-443-6,172.18.0.10,37940,162.159.128.61,443,6,08/09/2023 10:39:33 AM,20511774,15,22,3085.0,61203.0,1064.0,0.0,205.66666666666666,360.23319167027404,14002.0,0.0,2781.9545454545455,3828.694474463571,3134.1998990433494,1.8038420275106386,569771.4999999999,2926990.8208223726,1.7521718E7,2.0,2.0502204E7,1464443.142857143,4653627.752624892,1.7521718E7,285.0,2.050264E7,976316.1904761904,3821854.546857345,1.7531306E7,2.0,0,0,0,0,488,712,0.7312873084502589,1.0725547190603797,0.0,14002.0,1691.7894736842106,3169.9192773241193,1.0048388224751066E7,2,2,0,21,36,0,0,0,1.0,1737.5135135135135,205.66666666666666,2781.9545454545455,0,0,0,62197,19,77497,7,1542,11,30601,64240,8,5,32,2980486.0,0.0,2980486.0,2980486.0,1.7521718E7,0.0,1.7521718E7,1.7521718E7,NeedManualLabel
172.18.0.10-162.159.128.61-37944-443-6,172.18.0.10,37944,162.159.128.61,443,6,08/09/2023 10:39:33 AM,20503958,14,13,4075.0,6796.0,1040.0,0.0,291.0714285714286,410.3500314995094,2105.0,0.0,522.7692307692307,743.6907011482388,530.1903174011574,1.316818928325936,788613.7692307692,3421188.5972737405,1.7524181E7,21.0,2.0487019E7,1575924.5384615385,4800850.269534078,1.7524181E7,234.0,2.0493429E7,1707785.75,4995052.388831538,1.7541141E7,2527.0,0,0,0,0,456,424,0.6827949998727075,0.6340239284532284,0.0,2105.0,388.25,588.2848028457469,346079.00925925927,2,2,0,11,26,0,0,0,0.0,402.6296296296296,291.07142857142856,522.7692307692307,0,0,0,10871,11,3682,14,4075,13,6796,64240,8,6,32,2962838.0,0.0,2962838.0,2962838.0,1.7524181E7,0.0,1.7524181E7,1.7524181E7,NeedManualLabel
172.18.0.10-172.217.0.162-43250-443-6,172.18.0.10,43250,172.217.0.162,443,6,08/09/2023 10:39:36 AM,17542542,20,24,1096.0,35737.0,517.0,0.0,54.800000000000004,133.4480383796196,2800.0,0.0,1489.0416666666667,1249.4768811183644,2099.6386954638615,2.5081883799964677,407966.0930232559,2650877.721551566,1.7386629E7,3.0,1.7519114E7,922058.6315789473,3992228.485975752,1.7407862E7,51.0,1.7525991E7,761999.6086956522,3629157.278989983,1.7410057E7,3.0,0,0,0,0,648,776,1.1400856272711217,1.3681027527253462,0.0,2800.0,818.5111111111111,1161.616323416765,1349352.4828282825,2,2,0,24,43,0,0,0,1.0,837.1136363636364,54.8,1489.0416666666667,0,0,0,36833,24,390155,20,1096,24,35737,64240,265,6,32,132485.0,0.0,132485.0,132485.0,1.7386629E7,0.0,1.7386629E7,1.7386629E7,NeedManualLabel
172.18.0.10-142.250.191.99-52762-443-6,172.18.0.10,52762,142.250.191.99,443,6,08/09/2023 10:39:35 AM,18534642,21,32,1333.0,37331.0,517.0,0.0,63.47619047619047,133.2695085335048,2800.0,0.0,1166.5937499999998,1119.766186981936,2086.039751941257,2.8595103158722996,356435.42307692306,2483140.0175390625,1.7913338E7,1.0,1.8511395E7,925569.75,4003124.4418652453,1.7927787E7,105.0,1.8518211E7,597361.6451612903,3218990.968139059,1.7936585E7,1.0,0,0,0,0,680,1032,1.133013521383364,1.7264967944889358,0.0,2800.0,716.0,1020.3281196253063,1041069.4716981133,2,2,0,32,52,0,0,0,1.0,729.5094339622641,63.476190476190474,1166.59375,0,0,0,38664,32,68365,21,1333,32,37331,64240,265,9,32,598057.0,0.0,598057.0,598057.0,1.7913338E7,0.0,1.7913338E7,1.7913338E7,NeedManualLabel
172.18.0.10-142.250.190.42-46696-443-6,172.18.0.10,46696,142.250.190.42,443,6,08/09/2023 10:39:35 AM,18273028,16,20,1319.0,7747.0,517.0,0.0,82.4375,153.61639181198512,2800.0,0.0,387.3500000000001,755.1208529974384,496.1410883844757,1.9701168301170446,522086.51428571425,2898466.4001920293,1.7155859E7,1.0,1.824985E7,1216656.6666666667,4422198.516904583,1.7178189E7,115.0,1.8256074E7,960846.0,3933212.1256332095,1.7179037E7,1.0,0,0,0,0,520,648,0.8756074800520198,1.0945093500650247,0.0,2800.0,245.02702702702706,579.1764501085661,335445.36036036036,2,2,0,20,35,0,0,0,1.0,251.83333333333334,82.4375,387.35,0,0,0,9066,20,8598,16,1319,20,7747,64240,265,8,32,1093991.0,0.0,1093991.0,1093991.0,1.7155859E7,0.0,1.7155859E7,1.7155859E7,NeedManualLabel
172.18.0.10-172.217.4.205-53478-443-6,172.18.0.10,53478,172.217.4.205,443,6,08/09/2023 10:39:35 AM,18960025,52,54,1227.0,88902.0,517.0,0.0,23.596153846153836,86.89463071825635,4200.0,0.0,1646.3333333333328,1202.0482205503663,4753.632972530363,5.590709927861382,180571.66666666666,1747837.7583021722,1.7905494E7,-50.0,1.8937284E7,371319.2941176471,2508845.710462717,1.7921806E7,6.0,1.8943076E7,357416.52830188675,2462048.914564465,1.7928235E7,2.0,0,0,0,0,1672,1736,2.7426124174414324,2.848097510419949,0.0,4200.0,842.3271028037383,1179.3787121664266,1390934.1467113388,2,2,0,55,105,0,0,0,1.0,850.2735849056604,23.596153846153847,1646.3333333333333,0,0,0,90129,55,90281,52,1227,54,88902,64240,265,8,32,1031790.0,0.0,1031790.0,1031790.0,1.7905494E7,0.0,1.7905494E7,1.7905494E7,NeedManualLabel
172.18.0.10-142.250.191.168-34732-443-6,172.18.0.10,34732,142.250.191.168,443,6,08/09/2023 10:39:36 AM,17563228,75,97,1226.0,224448.0,517.0,0.0,16.346666666666675,72.90321116520315,7000.0,0.0,2313.896907216496,1493.6320489312293,12849.232498718346,9.793188359224171,102708.9356725146,1315089.5522725892,1.7198832E7,1.0,1.7540541E7,237034.33783783784,2001354.5535254488,1.7220253E7,55.0,1.7546314E7,182774.1041666667,1757360.1200303494,1.7221519E7,1.0,0,0,0,0,2408,3112,4.270285621754725,5.522902737469445,0.0,7000.0,1304.473988439306,1598.5948319757154,2555505.436819466,2,2,0,94,171,0,0,0,1.0,1312.0581395348838,16.346666666666668,2313.896907216495,0,0,0,225674,98,752444,75,1226,97,224448,64240,265,8,32,341709.0,0.0,341709.0,341709.0,1.7198832E7,0.0,1.7198832E7,1.7198832E7,NeedManualLabel
172.18.0.10-34.120.15.67-39018-443-6,172.18.0.10,39018,34.120.15.67,443,6,08/09/2023 10:39:35 AM,18171470,9,7,581.0,5258.0,517.0,0.0,64.55555555555556,170.9818053998079,2048.0,0.0,751.1428571428571,923.3705338904543,321.3278837650449,0.8805011372222501,1211431.3333333335,4665188.197683648,1.807503E7,-16.0,1.815438E7,2269297.5,6386506.520363472,1.807503E7,6.0,1.8160708E7,3026784.6666666665,7401572.894468193,1.8135178E7,2.0,0,0,0,0,296,232,0.4952818896875157,0.3852192475347344,0.0,2048.0,343.47058823529414,676.8977136214025,458190.5147058823,2,2,0,6,15,0,0,0,0.0,364.9375,64.55555555555556,751.1428571428571,0,0,0,5839,6,231174,9,581,7,5258,64240,261,2,32,79350.0,0.0,79350.0,79350.0,1.807503E7,0.0,1.807503E7,1.807503E7,NeedManualLabel
172.18.0.10-142.250.190.14-37576-443-6,172.18.0.10,37576,142.250.190.14,443,6,08/09/2023 10:39:36 AM,17342089,16,24,1612.0,27840.0,517.0,0.0,100.75000000000001,176.13309361578436,2800.0,0.0,1160.0,1231.8650053087586,1698.2959780681554,2.3065272009617757,444668.9487179487,2711583.207755397,1.6942979E7,15.0,1.732238E7,1154825.3333333333,4374018.780236116,1.6964577E7,52.0,1.7325788E7,753295.1304347825,3533858.121535124,1.6962688E7,15.0,0,0,0,0,520,776,0.9226108803847102,1.3839163205770653,0.0,2800.0,718.3414634146343,1080.1372739091105,1166696.530487805,2,2,0,26,39,0,0,0,1.0,736.3,100.75,1160.0,0,0,0,29452,26,86306,16,1612,24,27840,64240,269,8,32,379401.0,0.0,379401.0,379401.0,1.6942979E7,0.0,1.6942979E7,1.6942979E7,NeedManualLabel
172.18.0.10-142.250.191.132-51576-443-6,172.18.0.10,51576,142.250.191.132,443,6,08/09/2023 10:39:37 AM,16602961,12,14,1254.0,5951.0,517.0,0.0,104.5,190.4141419499756,2800.0,0.0,425.07142857142856,836.4673394043009,433.95873784200296,1.5659857298948061,664118.44,3294340.7814152674,1.6476918E7,-28.0,1.6582997E7,1507545.1818181816,4970213.025047595,1.6493278E7,8.0,1.6586526E7,1275886.6153846153,4573347.622009388,1.6496882E7,3.0,0,0,0,0,392,456,0.7227626445668336,0.8432230853279725,0.0,2800.0,266.8518518518519,627.3453657892181,393562.20797720796,2,2,0,14,25,0,0,0,1.0,277.11538461538464,104.5,425.07142857142856,0,0,0,7205,14,98679,12,1254,14,5951,64240,265,6,32,106079.0,0.0,106079.0,106079.0,1.6476918E7,0.0,1.6476918E7,1.6476918E7,NeedManualLabel
